route_id,stop_sequence,station_id,station_name,stop_lat,stop_lon,transfer_station_ids,transfer_station_names,transfer_routes
5,2,256,Van Siclen Av,40.665449,-73.889395,['256'],['Van Siclen Av'],"['2', '3', '4', '5']"
5,3,255,Pennsylvania Av,40.664635,-73.894895,['255'],['Pennsylvania Av'],"['2', '3', '4', '5']"
5,4,254,Junius St,40.663515,-73.902447,"['254', 'L26']","['Junius St', 'Livonia Av']","['2', '3', '4', '5', 'L']"
5,5,253,Rockaway Av,40.662549,-73.908946,['253'],['Rockaway Av'],"['2', '3', '4', '5']"
5,6,252,Saratoga Av,40.661453,-73.916327,['252'],['Saratoga Av'],"['2', '3', '4', '5']"
5,7,251,Sutter Av-Rutland Rd,40.664717,-73.92261,['251'],['Sutter Av-Rutland Rd'],"['2', '3', '4', '5']"
5,8,250,Crown Hts-Utica Av,40.668897,-73.932942,['250'],['Crown Hts-Utica Av'],"['2', '3', '4', '5']"
5,9,249,Kingston Av,40.669399,-73.942161,['249'],['Kingston Av'],"['2', '3', '4', '5']"
5,10,248,Nostrand Av,40.669847,-73.950466,['248'],['Nostrand Av'],"['2', '3', '4', '5']"
5,1,204,Nereid Av,40.898379,-73.854376,['204'],['Nereid Av'],"['2', '5']"
5,2,205,233 St,40.893193,-73.857473,['205'],['233 St'],"['2', '5']"
5,3,206,225 St,40.888022,-73.860341,['206'],['225 St'],"['2', '5']"
5,4,207,219 St,40.883895,-73.862633,['207'],['219 St'],"['2', '5']"
5,5,208,Gun Hill Rd,40.87785,-73.866256,['208'],['Gun Hill Rd'],"['2', '5']"
5,6,209,Burke Av,40.871356,-73.867164,['209'],['Burke Av'],"['2', '5']"
5,7,210,Allerton Av,40.865462,-73.867352,['210'],['Allerton Av'],"['2', '5']"
5,8,211,Pelham Pkwy,40.857192,-73.867615,['211'],['Pelham Pkwy'],"['2', '5']"
5,9,212,Bronx Park East,40.848828,-73.868457,['212'],['Bronx Park East'],"['2', '5']"
6,1,601,Pelham Bay Park,40.852462,-73.828121,['601'],['Pelham Bay Park'],"['6']"
6,2,602,Buhre Av,40.84681,-73.832569,['602'],['Buhre Av'],"['6']"
6,3,603,Middletown Rd,40.843863,-73.836322,['603'],['Middletown Rd'],"['6']"
6,4,604,Westchester Sq-E Tremont Av,40.839892,-73.842952,['604'],['Westchester Sq-E Tremont Av'],"['6']"
6,5,606,Zerega Av,40.836488,-73.847036,['606'],['Zerega Av'],"['6']"
6,6,607,Castle Hill Av,40.834255,-73.851222,['607'],['Castle Hill Av'],"['6']"
6,7,608,Parkchester,40.833226,-73.860816,['608'],['Parkchester'],"['6']"
6,8,609,St Lawrence Av,40.831509,-73.867618,['609'],['St Lawrence Av'],['6']
6,9,610,Morrison Av-Soundview,40.829521,-73.874516,['610'],['Morrison Av-Soundview'],['6']
6,10,611,Elder Av,40.828584,-73.879159,['611'],['Elder Av'],['6']
6,11,612,Whitlock Av,40.826525,-73.886283,['612'],['Whitlock Av'],['6']
6,12,613,Hunts Point Av,40.820948,-73.890549,['613'],['Hunts Point Av'],"['6']"
6,13,614,Longwood Av,40.816104,-73.896435,['614'],['Longwood Av'],['6']
6,14,615,E 149 St,40.812118,-73.904098,['615'],['E 149 St'],['6']
6,15,616,E 143 St-St Mary's St,40.808719,-73.907657,['616'],"[""E 143 St-St Mary's St""]",['6']
6,16,617,Cypress Av,40.805368,-73.914042,['617'],['Cypress Av'],['6']
6,17,618,Brook Av,40.807566,-73.91924,['618'],['Brook Av'],['6']
6,18,619,3 Av-138 St,40.810476,-73.926138,['619'],['3 Av-138 St'],"['6']"
6,19,621,125 St,40.804138,-73.937594,['621'],['125 St'],"['4', '5', '6']"
6,20,622,116 St,40.798629,-73.941617,['622'],['116 St'],"['4', '6']"
6,21,623,110 St,40.79502,-73.94425,['623'],['110 St'],"['4', '6']"
6,22,624,103 St,40.7906,-73.947478,['624'],['103 St'],"['4', '6']"
6,23,625,96 St,40.785672,-73.95107,['625'],['96 St'],"['4', '6']"
6,24,626,86 St,40.779492,-73.955589,['626'],['86 St'],"['4', '5', '6']"
6,25,627,77 St,40.77362,-73.959874,['627'],['77 St'],"['4', '6']"
6,26,628,68 St-Hunter College,40.768141,-73.96387,['628'],['68 St-Hunter College'],"['4', '6']"
6,27,629,59 St,40.762526,-73.967967,"['629', 'B08', 'R11']","['59 St', 'Lexington Av/63 St', 'Lexington Av/59 St']","['4', '5', '6', 'F', 'N', 'Q', 'R', 'W']"
6,28,630,51 St,40.757107,-73.97192,"['630', 'F11']","['51 St', 'Lexington Av/53 St']","['4', '6', 'E', 'M']"
6,29,631,Grand Central-42 St,40.751776,-73.976848,"['631', '723', '901']","['Grand Central-42 St', 'Grand Central-42 St', 'Grand Central-42 St']","['4', '5', '6', '7', 'S']"
6,30,632,33 St,40.746081,-73.982076,['632'],['33 St'],"['4', '6']"
6,31,633,28 St,40.74307,-73.984264,['633'],['28 St'],"['4', '6']"
6,32,634,23 St,40.739864,-73.986599,['634'],['23 St'],"['4', '6']"
6,33,635,14 St-Union Sq,40.734673,-73.989951,"['635', 'L03', 'R20']","['14 St-Union Sq', '14 St-Union Sq', '14 St-Union Sq']","['4', '5', '6', 'L', 'N', 'Q', 'R', 'W']"
6,34,636,Astor Pl,40.730054,-73.99107,['636'],['Astor Pl'],"['4', '6']"
6,35,637,Bleecker St,40.725915,-73.994659,"['637', 'D21']","['Bleecker St', 'Broadway-Lafayette St']","['4', '6', 'B', 'D', 'F', 'M']"
6,36,638,Spring St,40.722301,-73.997141,['638'],['Spring St'],"['4', '6']"
6,37,639,Canal St,40.718803,-74.000193,"['639', 'M20', 'Q01', 'R23']","['Canal St', 'Canal St', 'Canal St', 'Canal St']","['4', '6', 'J', 'N', 'Q', 'R', 'W', 'Z']"
6,38,640,Brooklyn Bridge-City Hall,40.713065,-74.004131,"['640', 'M21']","['Brooklyn Bridge-City Hall', 'Chambers St']","['4', '5', '6', 'J', 'Z']"
6X,1,601,Pelham Bay Park,40.852462,-73.828121,['601'],['Pelham Bay Park'],"['6']"
6X,2,602,Buhre Av,40.84681,-73.832569,['602'],['Buhre Av'],"['6']"
6X,3,603,Middletown Rd,40.843863,-73.836322,['603'],['Middletown Rd'],"['6']"
6X,4,604,Westchester Sq-E Tremont Av,40.839892,-73.842952,['604'],['Westchester Sq-E Tremont Av'],"['6']"
6X,5,606,Zerega Av,40.836488,-73.847036,['606'],['Zerega Av'],"['6']"
6X,6,607,Castle Hill Av,40.834255,-73.851222,['607'],['Castle Hill Av'],"['6']"
6X,7,608,Parkchester,40.833226,-73.860816,['608'],['Parkchester'],"['6']"
6X,8,613,Hunts Point Av,40.820948,-73.890549,['613'],['Hunts Point Av'],"['6']"
6X,9,619,3 Av-138 St,40.810476,-73.926138,['619'],['3 Av-138 St'],"['6']"
6X,10,621,125 St,40.804138,-73.937594,['621'],['125 St'],"['4', '5', '6']"
6X,11,622,116 St,40.798629,-73.941617,['622'],['116 St'],"['4', '6']"
6X,12,623,110 St,40.79502,-73.94425,['623'],['110 St'],"['4', '6']"
6X,13,624,103 St,40.7906,-73.947478,['624'],['103 St'],"['4', '6']"
6X,14,625,96 St,40.785672,-73.95107,['625'],['96 St'],"['4', '6']"
6X,15,626,86 St,40.779492,-73.955589,['626'],['86 St'],"['4', '5', '6']"
6X,16,627,77 St,40.77362,-73.959874,['627'],['77 St'],"['4', '6']"
6X,17,628,68 St-Hunter College,40.768141,-73.96387,['628'],['68 St-Hunter College'],"['4', '6']"
6X,18,629,59 St,40.762526,-73.967967,"['629', 'B08', 'R11']","['59 St', 'Lexington Av/63 St', 'Lexington Av/59 St']","['4', '5', '6', 'F', 'N', 'Q', 'R', 'W']"
6X,19,630,51 St,40.757107,-73.97192,"['630', 'F11']","['51 St', 'Lexington Av/53 St']","['4', '6', 'E', 'M']"
6X,20,631,Grand Central-42 St,40.751776,-73.976848,"['631', '723', '901']","['Grand Central-42 St', 'Grand Central-42 St', 'Grand Central-42 St']","['4', '5', '6', '7', 'S']"
6X,21,632,33 St,40.746081,-73.982076,['632'],['33 St'],"['4', '6']"
6X,22,633,28 St,40.74307,-73.984264,['633'],['28 St'],"['4', '6']"
6X,23,634,23 St,40.739864,-73.986599,['634'],['23 St'],"['4', '6']"
6X,24,635,14 St-Union Sq,40.734673,-73.989951,"['635', 'L03', 'R20']","['14 St-Union Sq', '14 St-Union Sq', '14 St-Union Sq']","['4', '5', '6', 'L', 'N', 'Q', 'R', 'W']"
6X,25,636,Astor Pl,40.730054,-73.99107,['636'],['Astor Pl'],"['4', '6']"
6X,26,637,Bleecker St,40.725915,-73.994659,"['637', 'D21']","['Bleecker St', 'Broadway-Lafayette St']","['4', '6', 'B', 'D', 'F', 'M']"
6X,27,638,Spring St,40.722301,-73.997141,['638'],['Spring St'],"['4', '6']"
6X,28,639,Canal St,40.718803,-74.000193,"['639', 'M20', 'Q01', 'R23']","['Canal St', 'Canal St', 'Canal St', 'Canal St']","['4', '6', 'J', 'N', 'Q', 'R', 'W', 'Z']"
6X,29,640,Brooklyn Bridge-City Hall,40.713065,-74.004131,"['640', 'M21']","['Brooklyn Bridge-City Hall', 'Chambers St']","['4', '5', '6', 'J', 'Z']"
7,1,701,Flushing-Main St,40.7596,-73.83003,['701'],['Flushing-Main St'],"['7']"
7,2,702,Mets-Willets Point,40.754622,-73.845625,['702'],['Mets-Willets Point'],"['7']"
7,3,705,111 St,40.75173,-73.855334,['705'],['111 St'],['7']
7,4,706,103 St-Corona Plaza,40.749865,-73.8627,['706'],['103 St-Corona Plaza'],['7']
7,5,707,Junction Blvd,40.749145,-73.869527,['707'],['Junction Blvd'],"['7']"
7,6,708,90 St-Elmhurst Av,40.748408,-73.876613,['708'],['90 St-Elmhurst Av'],['7']
7,7,709,82 St-Jackson Hts,40.747659,-73.883697,['709'],['82 St-Jackson Hts'],['7']
7,8,710,74 St-Broadway,40.746848,-73.891394,"['710', 'G14']","['74 St-Broadway', 'Jackson Hts-Roosevelt Av']","['7', 'E', 'F', 'M', 'R']"
7,9,711,69 St,40.746325,-73.896403,['711'],['69 St'],"['7']"
7,10,712,61 St-Woodside,40.74563,-73.902984,['712'],['61 St-Woodside'],"['7']"
7,11,713,52 St,40.744149,-73.912549,['713'],['52 St'],"['7']"
7,12,714,46 St-Bliss St,40.743132,-73.918435,['714'],['46 St-Bliss St'],"['7']"
7,13,715,40 St-Lowery St,40.743781,-73.924016,['715'],['40 St-Lowery St'],"['7']"
7,14,716,33 St-Rawson St,40.744587,-73.930997,['716'],['33 St-Rawson St'],"['7']"
7,15,718,Queensboro Plaza,40.750582,-73.940202,"['718', 'R09']","['Queensboro Plaza', 'Queensboro Plaza']","['7', 'N', 'W']"
7,16,719,Court Sq,40.747023,-73.945264,"['719', 'F09', 'G22']","['Court Sq', 'Court Sq-23 St', 'Court Sq']","['7', 'E', 'G', 'M']"
7,17,720,Hunters Point Av,40.742216,-73.948916,['720'],['Hunters Point Av'],"['7']"
7,18,721,Vernon Blvd-Jackson Av,40.742626,-73.953581,['721'],['Vernon Blvd-Jackson Av'],"['7']"
7,19,723,Grand Central-42 St,40.751431,-73.976041,"['631', '723', '901']","['Grand Central-42 St', 'Grand Central-42 St', 'Grand Central-42 St']","['4', '5', '6', '7', 'S']"
7,20,724,5 Av,40.753821,-73.981963,"['724', 'D16']","['5 Av', '42 St-Bryant Pk']","['7', 'B', 'D', 'F', 'M']"
7,21,725,Times Sq-42 St,40.755477,-73.987691,"['127', '725', '902', 'A27', 'R16']","['Times Sq-42 St', 'Times Sq-42 St', 'Times Sq-42 St', '42 St-Port Authority Bus Terminal', 'Times Sq-42 St']","['1', '2', '3', '7', 'A', 'C', 'E', 'S', 'N', 'Q', 'R', 'W']"
7,22,726,34 St-Hudson Yards,40.755882,-74.00191,['726'],['34 St-Hudson Yards'],"['7']"
7X,1,701,Flushing-Main St,40.7596,-73.83003,['701'],['Flushing-Main St'],"['7']"
7X,2,702,Mets-Willets Point,40.754622,-73.845625,['702'],['Mets-Willets Point'],"['7']"
7X,3,707,Junction Blvd,40.749145,-73.869527,['707'],['Junction Blvd'],"['7']"
7X,4,710,74 St-Broadway,40.746848,-73.891394,"['710', 'G14']","['74 St-Broadway', 'Jackson Hts-Roosevelt Av']","['7', 'E', 'F', 'M', 'R']"
7X,5,711,69 St,40.746325,-73.896403,['711'],['69 St'],"['7']"
7X,6,712,61 St-Woodside,40.74563,-73.902984,['712'],['61 St-Woodside'],"['7']"
7X,7,713,52 St,40.744149,-73.912549,['713'],['52 St'],"['7']"
7X,8,714,46 St-Bliss St,40.743132,-73.918435,['714'],['46 St-Bliss St'],"['7']"
7X,9,715,40 St-Lowery St,40.743781,-73.924016,['715'],['40 St-Lowery St'],"['7']"
7X,10,716,33 St-Rawson St,40.744587,-73.930997,['716'],['33 St-Rawson St'],"['7']"
7X,11,718,Queensboro Plaza,40.750582,-73.940202,"['718', 'R09']","['Queensboro Plaza', 'Queensboro Plaza']","['7', 'N', 'W']"
7X,12,719,Court Sq,40.747023,-73.945264,"['719', 'F09', 'G22']","['Court Sq', 'Court Sq-23 St', 'Court Sq']","['7', 'E', 'G', 'M']"
7X,13,720,Hunters Point Av,40.742216,-73.948916,['720'],['Hunters Point Av'],"['7']"
7X,14,721,Vernon Blvd-Jackson Av,40.742626,-73.953581,['721'],['Vernon Blvd-Jackson Av'],"['7']"
7X,15,723,Grand Central-42 St,40.751431,-73.976041,"['631', '723', '901']","['Grand Central-42 St', 'Grand Central-42 St', 'Grand Central-42 St']","['4', '5', '6', '7', 'S']"
7X,16,724,5 Av,40.753821,-73.981963,"['724', 'D16']","['5 Av', '42 St-Bryant Pk']","['7', 'B', 'D', 'F', 'M']"
7X,17,725,Times Sq-42 St,40.755477,-73.987691,"['127', '725', '902', 'A27', 'R16']","['Times Sq-42 St', 'Times Sq-42 St', 'Times Sq-42 St', '42 St-Port Authority Bus Terminal', 'Times Sq-42 St']","['1', '2', '3', '7', 'A', 'C', 'E', 'S', 'N', 'Q', 'R', 'W']"
7X,18,726,34 St-Hudson Yards,40.755882,-74.00191,['726'],['34 St-Hudson Yards'],"['7']"
A,1,A02,Inwood-207 St,40.868072,-73.919899,['A02'],['Inwood-207 St'],['A']
A,2,A03,Dyckman St,40.865491,-73.927271,['A03'],['Dyckman St'],['A']
A,3,A05,190 St,40.859022,-73.93418,['A05'],['190 St'],['A']
A,4,A06,181 St,40.851695,-73.937969,['A06'],['181 St'],['A']
A,5,A07,175 St,40.847391,-73.939704,['A07'],['175 St'],['A']
A,6,A09,168 St,40.840719,-73.939561,"['112', 'A09']","['168 St-Washington Hts', '168 St']","['1', 'A', 'C']"
A,7,A10,163 St-Amsterdam Av,40.836013,-73.939892,['A10'],['163 St-Amsterdam Av'],"['A', 'C']"
A,8,A11,155 St,40.830518,-73.941514,['A11'],['155 St'],"['A', 'C']"
A,9,A12,145 St,40.824783,-73.944216,"['A12', 'D13']","['145 St', '145 St']","['A', 'B', 'C', 'D']"
A,10,A14,135 St,40.817894,-73.947649,['A14'],['135 St'],"['A', 'B', 'C']"
A,11,A15,125 St,40.811109,-73.952343,['A15'],['125 St'],"['A', 'B', 'C', 'D']"
A,12,A16,116 St,40.805085,-73.954882,['A16'],['116 St'],"['A', 'B', 'C']"
A,13,A17,Cathedral Pkwy (110 St),40.800603,-73.958161,['A17'],['Cathedral Pkwy (110 St)'],"['A', 'B', 'C']"
A,14,A18,103 St,40.796092,-73.961454,['A18'],['103 St'],"['A', 'B', 'C']"
A,15,A19,96 St,40.791642,-73.964696,['A19'],['96 St'],"['A', 'B', 'C']"
A,16,A20,86 St,40.785868,-73.968916,['A20'],['86 St'],"['A', 'B', 'C']"
A,17,A21,81 St-Museum of Natural History,40.781433,-73.972143,['A21'],['81 St-Museum of Natural History'],"['A', 'B', 'C']"
A,18,A22,72 St,40.775594,-73.97641,['A22'],['72 St'],"['A', 'B', 'C']"
A,19,A24,59 St-Columbus Circle,40.768296,-73.981736,"['125', 'A24']","['59 St-Columbus Circle', '59 St-Columbus Circle']","['1', '2', 'A', 'B', 'C', 'D']"
A,20,A25,50 St,40.762456,-73.985984,['A25'],['50 St'],"['A', 'C', 'E']"
A,21,A27,42 St-Port Authority Bus Terminal,40.757308,-73.989735,"['127', '725', '902', 'A27', 'R16']","['Times Sq-42 St', 'Times Sq-42 St', 'Times Sq-42 St', '42 St-Port Authority Bus Terminal', 'Times Sq-42 St']","['1', '2', '3', '7', 'A', 'C', 'E', 'S', 'N', 'Q', 'R', 'W']"
A,22,A28,34 St-Penn Station,40.752287,-73.993391,['A28'],['34 St-Penn Station'],"['A', 'C', 'E']"
A,23,A30,23 St,40.745906,-73.998041,['A30'],['23 St'],"['A', 'C', 'E']"
A,24,A31,14 St,40.740893,-74.00169,"['A31', 'L01']","['14 St', '8 Av']","['A', 'C', 'E', 'L']"
A,25,A32,W 4 St-Wash Sq,40.732338,-74.000495,"['A32', 'D20']","['W 4 St-Wash Sq', 'W 4 St-Wash Sq']","['A', 'B', 'C', 'D', 'E', 'F', 'M']"
A,26,A33,Spring St,40.726227,-74.003739,['A33'],['Spring St'],"['A', 'C', 'E']"
A,27,A34,Canal St,40.720824,-74.005229,['A34'],['Canal St'],"['A', 'C', 'E']"
A,28,A36,Chambers St,40.714111,-74.008585,"['228', 'A36', 'E01', 'R25']","['Park Place', 'Chambers St', 'World Trade Center', 'Cortlandt St']","['2', '3', 'A', 'C', 'E', 'N', 'R', 'W']"
A,29,A38,Fulton St,40.710197,-74.007691,"['229', '418', 'A38', 'M22']","['Fulton St', 'Fulton St', 'Fulton St', 'Fulton St']","['2', '3', '4', '5', 'A', 'C', 'J', 'Z']"
A,30,A40,High St,40.699337,-73.990531,['A40'],['High St'],"['A', 'C']"
A,31,A41,Jay St-MetroTech,40.692338,-73.987342,"['A41', 'R29']","['Jay St-MetroTech', 'Jay St-MetroTech']","['A', 'C', 'F', 'N', 'R', 'W']"
A,32,A42,Hoyt-Schermerhorn Sts,40.688484,-73.985001,['A42'],['Hoyt-Schermerhorn Sts'],"['A', 'C', 'G']"
A,33,A43,Lafayette Av,40.686113,-73.973946,['A43'],['Lafayette Av'],"['A', 'C']"
A,34,A44,Clinton-Washington Avs,40.683263,-73.965838,['A44'],['Clinton-Washington Avs'],"['A', 'C']"
A,35,A45,Franklin Av,40.68138,-73.956848,"['A45', 'S01']","['Franklin Av', 'Franklin Av']","['A', 'C', 'SF']"
A,36,A46,Nostrand Av,40.680438,-73.950426,['A46'],['Nostrand Av'],"['A', 'C']"
A,37,A47,Kingston-Throop Avs,40.679921,-73.940858,['A47'],['Kingston-Throop Avs'],"['A', 'C']"
A,38,A48,Utica Av,40.679364,-73.930729,['A48'],['Utica Av'],"['A', 'C']"
A,39,A49,Ralph Av,40.678822,-73.920786,['A49'],['Ralph Av'],"['A', 'C']"
A,40,A50,Rockaway Av,40.67834,-73.911946,['A50'],['Rockaway Av'],"['A', 'C']"
A,41,A51,Broadway Junction,40.678334,-73.905316,"['A51', 'J27', 'L22']","['Broadway Junction', 'Broadway Junction', 'Broadway Junction']","['A', 'C', 'J', 'L', 'Z']"
A,42,A52,Liberty Av,40.674542,-73.896548,['A52'],['Liberty Av'],"['A', 'C']"
A,43,A53,Van Siclen Av,40.67271,-73.890358,['A53'],['Van Siclen Av'],"['A', 'C']"
A,44,A54,Shepherd Av,40.67413,-73.88075,['A54'],['Shepherd Av'],"['A', 'C']"
A,45,A55,Euclid Av,40.675377,-73.872106,['A55'],['Euclid Av'],"['A', 'C']"
A,46,A57,Grant Av,40.677044,-73.86505,['A57'],['Grant Av'],['A']
A,47,A59,80 St,40.679371,-73.858992,['A59'],['80 St'],['A']
A,48,A60,88 St,40.679843,-73.85147,['A60'],['88 St'],['A']
A,49,A61,Rockaway Blvd,40.680429,-73.843853,['A61'],['Rockaway Blvd'],['A']
A,50,H02,Aqueduct-N Conduit Av,40.668234,-73.834058,['H02'],['Aqueduct-N Conduit Av'],['A']
A,51,H03,Howard Beach-JFK Airport,40.660476,-73.830301,['H03'],['Howard Beach-JFK Airport'],['A']
A,52,H04,Broad Channel,40.608382,-73.815925,['H04'],['Broad Channel'],"['A', 'H']"
A,53,H06,Beach 67 St,40.590927,-73.796924,['H06'],['Beach 67 St'],['A']
A,54,H07,Beach 60 St,40.592374,-73.788522,['H07'],['Beach 60 St'],['A']
A,55,H08,Beach 44 St,40.592943,-73.776013,['H08'],['Beach 44 St'],['A']
A,56,H09,Beach 36 St,40.595398,-73.768175,['H09'],['Beach 36 St'],['A']
A,57,H10,Beach 25 St,40.600066,-73.761353,['H10'],['Beach 25 St'],['A']
A,58,H11,Far Rockaway-Mott Av,40.603995,-73.755405,['H11'],['Far Rockaway-Mott Av'],['A']
A,1,A65,Ozone Park-Lefferts Blvd,40.685951,-73.825798,['A65'],['Ozone Park-Lefferts Blvd'],['A']
A,2,A64,111 St,40.684331,-73.832163,['A64'],['111 St'],['A']
A,3,A63,104 St,40.681711,-73.837683,['A63'],['104 St'],['A']
A,10,H01,Aqueduct Racetrack,40.672097,-73.835919,['H01'],['Aqueduct Racetrack'],['A']
A,1,H15,Rockaway Park-Beach 116 St,40.580903,-73.835592,['H15'],['Rockaway Park-Beach 116 St'],"['A', 'H']"
A,2,H14,Beach 105 St,40.583209,-73.827559,['H14'],['Beach 105 St'],"['A', 'H']"
A,3,H13,Beach 98 St,40.585307,-73.820558,['H13'],['Beach 98 St'],"['A', 'H']"
A,4,H12,Beach 90 St,40.588034,-73.813641,['H12'],['Beach 90 St'],"['A', 'H']"
B,1,D03,Bedford Park Blvd,40.873244,-73.887138,['D03'],['Bedford Park Blvd'],"['B', 'D']"
B,2,D04,Kingsbridge Rd,40.866978,-73.893509,['D04'],['Kingsbridge Rd'],"['B', 'D']"
B,3,D05,Fordham Rd,40.861296,-73.897749,['D05'],['Fordham Rd'],"['B', 'D']"
B,4,D06,182-183 Sts,40.856093,-73.900741,['D06'],['182-183 Sts'],"['B', 'D']"
B,5,D07,Tremont Av,40.85041,-73.905227,['D07'],['Tremont Av'],"['B', 'D']"
B,6,D08,174-175 Sts,40.8459,-73.910136,['D08'],['174-175 Sts'],"['B', 'D']"
B,7,D09,170 St,40.839306,-73.9134,['D09'],['170 St'],"['B', 'D']"
B,8,D10,167 St,40.833771,-73.91844,['D10'],['167 St'],"['B', 'D']"
B,9,D11,161 St-Yankee Stadium,40.827905,-73.925651,"['414', 'D11']","['161 St-Yankee Stadium', '161 St-Yankee Stadium']","['4', 'B', 'D']"
B,10,D12,155 St,40.830135,-73.938209,['D12'],['155 St'],"['B', 'D']"
B,11,D13,145 St,40.824783,-73.944216,"['A12', 'D13']","['145 St', '145 St']","['A', 'B', 'C', 'D']"
B,12,A14,135 St,40.817894,-73.947649,['A14'],['135 St'],"['A', 'B', 'C']"
B,13,A15,125 St,40.811109,-73.952343,['A15'],['125 St'],"['A', 'B', 'C', 'D']"
B,14,A16,116 St,40.805085,-73.954882,['A16'],['116 St'],"['A', 'B', 'C']"
B,15,A17,Cathedral Pkwy (110 St),40.800603,-73.958161,['A17'],['Cathedral Pkwy (110 St)'],"['A', 'B', 'C']"
B,16,A18,103 St,40.796092,-73.961454,['A18'],['103 St'],"['A', 'B', 'C']"
B,17,A19,96 St,40.791642,-73.964696,['A19'],['96 St'],"['A', 'B', 'C']"
B,18,A20,86 St,40.785868,-73.968916,['A20'],['86 St'],"['A', 'B', 'C']"
B,19,A21,81 St-Museum of Natural History,40.781433,-73.972143,['A21'],['81 St-Museum of Natural History'],"['A', 'B', 'C']"
B,20,A22,72 St,40.775594,-73.97641,['A22'],['72 St'],"['A', 'B', 'C']"
B,21,A24,59 St-Columbus Circle,40.768296,-73.981736,"['125', 'A24']","['59 St-Columbus Circle', '59 St-Columbus Circle']","['1', '2', 'A', 'B', 'C', 'D']"
B,22,D14,7 Av,40.762862,-73.981637,['D14'],['7 Av'],"['B', 'D', 'E']"
B,23,D15,47-50 Sts-Rockefeller Ctr,40.758663,-73.981329,['D15'],['47-50 Sts-Rockefeller Ctr'],"['B', 'D', 'F', 'M']"
B,24,D16,42 St-Bryant Pk,40.754222,-73.984569,"['724', 'D16']","['5 Av', '42 St-Bryant Pk']","['7', 'B', 'D', 'F', 'M']"
B,25,D17,34 St-Herald Sq,40.749719,-73.987823,"['D17', 'R17']","['34 St-Herald Sq', '34 St-Herald Sq']","['B', 'D', 'F', 'M', 'N', 'Q', 'R', 'W']"
B,26,D20,W 4 St-Wash Sq,40.732338,-74.000495,"['A32', 'D20']","['W 4 St-Wash Sq', 'W 4 St-Wash Sq']","['A', 'B', 'C', 'D', 'E', 'F', 'M']"
B,27,D21,Broadway-Lafayette St,40.725297,-73.996204,"['637', 'D21']","['Bleecker St', 'Broadway-Lafayette St']","['4', '6', 'B', 'D', 'F', 'M']"
B,28,D22,Grand St,40.718267,-73.993753,['D22'],['Grand St'],"['B', 'D']"
B,29,R30,DeKalb Av,40.690635,-73.981824,['R30'],['DeKalb Av'],"['B', 'D', 'N', 'Q', 'R', 'W']"
B,30,D24,Atlantic Av-Barclays Ctr,40.68446,-73.97689,"['235', 'D24', 'R31']","['Atlantic Av-Barclays Ctr', 'Atlantic Av-Barclays Ctr', 'Atlantic Av-Barclays Ctr']","['2', '3', '4', '5', 'B', 'D', 'N', 'Q', 'R', 'W']"
B,31,D25,7 Av,40.67705,-73.972367,['D25'],['7 Av'],"['B', 'Q']"
B,32,D26,Prospect Park,40.661614,-73.962246,['D26'],['Prospect Park'],"['B', 'SF', 'Q']"
B,33,D28,Church Av,40.650527,-73.962982,['D28'],['Church Av'],"['B', 'Q']"
B,34,D31,Newkirk Plaza,40.635082,-73.962793,['D31'],['Newkirk Plaza'],"['B', 'Q']"
B,35,D35,Kings Hwy,40.60867,-73.957734,['D35'],['Kings Hwy'],"['B', 'Q']"
B,36,D39,Sheepshead Bay,40.586896,-73.954155,['D39'],['Sheepshead Bay'],"['B', 'Q']"
B,37,D40,Brighton Beach,40.577621,-73.961376,['D40'],['Brighton Beach'],"['B', 'Q']"
C,1,A09,168 St,40.840719,-73.939561,"['112', 'A09']","['168 St-Washington Hts', '168 St']","['1', 'A', 'C']"
C,2,A10,163 St-Amsterdam Av,40.836013,-73.939892,['A10'],['163 St-Amsterdam Av'],"['A', 'C']"
C,3,A11,155 St,40.830518,-73.941514,['A11'],['155 St'],"['A', 'C']"
C,4,A12,145 St,40.824783,-73.944216,"['A12', 'D13']","['145 St', '145 St']","['A', 'B', 'C', 'D']"
C,5,A14,135 St,40.817894,-73.947649,['A14'],['135 St'],"['A', 'B', 'C']"
C,6,A15,125 St,40.811109,-73.952343,['A15'],['125 St'],"['A', 'B', 'C', 'D']"
C,7,A16,116 St,40.805085,-73.954882,['A16'],['116 St'],"['A', 'B', 'C']"
C,8,A17,Cathedral Pkwy (110 St),40.800603,-73.958161,['A17'],['Cathedral Pkwy (110 St)'],"['A', 'B', 'C']"
C,9,A18,103 St,40.796092,-73.961454,['A18'],['103 St'],"['A', 'B', 'C']"
C,10,A19,96 St,40.791642,-73.964696,['A19'],['96 St'],"['A', 'B', 'C']"
C,11,A20,86 St,40.785868,-73.968916,['A20'],['86 St'],"['A', 'B', 'C']"
C,12,A21,81 St-Museum of Natural History,40.781433,-73.972143,['A21'],['81 St-Museum of Natural History'],"['A', 'B', 'C']"
C,13,A22,72 St,40.775594,-73.97641,['A22'],['72 St'],"['A', 'B', 'C']"
C,14,A24,59 St-Columbus Circle,40.768296,-73.981736,"['125', 'A24']","['59 St-Columbus Circle', '59 St-Columbus Circle']","['1', '2', 'A', 'B', 'C', 'D']"
C,15,A25,50 St,40.762456,-73.985984,['A25'],['50 St'],"['A', 'C', 'E']"
